PlayerID,TimeStamp,datenum of Timestamp,Low Activity ,Medium Activity,High Activity,percent{( Med+High)/sum}
'040077973','2018-08-18 00:15:00',737290.01041667,84,62,2,4.3243243243243
'040078059','2018-08-18 00:05:00',737290.00347222,65,67,15,5.578231292517
'040078059','2018-08-18 00:10:00',737290.00694444,112,29,0,2.0567375886525
'040078059','2018-08-18 00:15:00',737290.01041667,58,67,24,6.1073825503356
'040078097','2018-08-18 00:05:00',737290.00347222,54,57,12,5.609756097561
'040078097','2018-08-18 00:10:00',737290.00694444,105,34,0,2.4460431654676
'040078097','2018-08-18 00:15:00',737290.01041667,100,44,6,3.3333333333333
'040078047','2018-08-18 00:05:00',737290.00347222,90,36,0,2.8571428571429
'040078047','2018-08-18 00:10:00',737290.00694444,81,56,3,4.2142857142857
'040078047','2018-08-18 00:15:00',737290.01041667,105,36,8,2.9530201342282
'040081036','2018-08-18 00:05:00',737290.00347222,87,52,4,3.9160839160839
'040081036','2018-08-18 00:10:00',737290.00694444,128,19,0,1.2925170068027
'040081036','2018-08-18 00:15:00',737290.01041667,97,46,8,3.5761589403974
'040078078','2018-08-18 00:05:00',737290.00347222,15,38,72,8.8
'040078078','2018-08-18 00:10:00',737290.00694444,23,57,70,8.4666666666667
'040078078','2018-08-18 00:15:00',737290.01041667,35,74,41,7.6666666666667
'040077962','2018-08-18 00:05:00',737290.00347222,63,57,2,4.8360655737705
'040077962','2018-08-18 00:10:00',737290.00694444,117,32,0,2.1476510067114
'040077962','2018-08-18 00:15:00',737290.01041667,133,17,0,1.1333333333333
'040056209','2018-08-18 00:00:00',737290,101,32,0,2.406015037594
'040056209','2018-08-18 00:05:00',737290.00347222,102,40,0,2.8169014084507
'040056209','2018-08-18 00:15:00',737290.01041667,106,45,0,2.9801324503311
'040078040','2018-08-18 00:05:00',737290.00347222,67,42,29,5.1449275362319
'040078040','2018-08-18 00:10:00',737290.00694444,115,35,0,2.3333333333333
'040078040','2018-08-18 00:15:00',737290.01041667,100,41,3,3.0555555555556
'040078095','2018-08-18 00:05:00',737290.00347222,49,62,2,5.6637168141593
'040078095','2018-08-18 00:10:00',737290.00694444,116,34,0,2.2666666666667
'040078095','2018-08-18 00:15:00',737290.01041667,91,44,6,3.5460992907801
'040078044','2018-08-18 00:05:00',737290.00347222,62,49,0,4.4144144144144
'040078044','2018-08-18 00:10:00',737290.00694444,100,46,3,3.2885906040268
'040078044','2018-08-18 00:15:00',737290.01041667,69,12,5,1.9767441860465
'040078078','2018-08-18 02:40:00',737290.11111111,70,78,6,5.4545454545454
'040078078','2018-08-18 02:45:00',737290.11458333,90,62,3,4.1935483870968
'040078078','2018-08-18 02:50:00',737290.11805556,99,54,1,3.5714285714286
'040078059','2018-08-18 02:45:00',737290.11458333,92,64,0,4.1025641025641
'040078059','2018-08-18 02:50:00',737290.11805556,64,84,5,5.8169934640523
'040078059','2018-08-18 02:55:00',737290.12152778,76,74,7,5.1592356687898
'040078078','2018-08-18 02:55:00',737290.12152778,68,72,3,5.2447552447553
'040078078','2018-08-18 03:00:00',737290.125,121,32,0,2.0915032679739
'040078078','2018-08-18 03:10:00',737290.13194444,106,17,14,2.2627737226277
'040078059','2018-08-18 03:00:00',737290.125,88,62,1,4.1721854304636
'040078059','2018-08-18 03:05:00',737290.12847222,127,24,2,1.6993464052288
'040078059','2018-08-18 03:10:00',737290.13194444,120,27,6,2.156862745098
'040077949','2018-08-18 01:30:00',737290.0625,82,60,2,4.3055555555556
'040077949','2018-08-18 01:35:00',737290.06597222,81,69,3,4.7058823529412
'040077949','2018-08-18 01:40:00',737290.06944444,92,40,8,3.4285714285714
'040077949','2018-08-18 01:45:00',737290.07291667,82,41,13,3.9705882352941
'040077949','2018-08-18 01:50:00',737290.07638889,95,58,0,3.7908496732026
'040077949','2018-08-18 02:00:00',737290.08333333,127,26,0,1.6993464052288
'040078079','2018-08-18 01:45:00',737290.07291667,33,78,29,7.6428571428571
'040078079','2018-08-18 01:50:00',737290.07638889,94,44,14,3.8157894736842
'040078079','2018-08-18 01:55:00',737290.07986111,129,21,0,1.4
'040078079','2018-08-18 02:00:00',737290.08333333,107,45,2,3.0519480519481
'040078079','2018-08-18 02:10:00',737290.09027778,191,25,16,1.7672413793103
'040078079','2018-08-18 02:15:00',737290.09375,66,16,70,5.6578947368421
'040078079','2018-08-18 02:20:00',737290.09722222,51,43,54,6.554054054054
'040078079','2018-08-18 02:25:00',737290.10069444,112,39,3,2.7272727272727
'040078079','2018-08-18 02:30:00',737290.10416667,81,21,50,4.6710526315789
'040078079','2018-08-18 02:35:00',737290.10763889,49,24,66,6.4748201438849
'040078079','2018-08-18 02:40:00',737290.11111111,126,13,12,1.6556291390728
'040078079','2018-08-18 02:45:00',737290.11458333,111,29,14,2.7922077922078
'040078079','2018-08-18 02:50:00',737290.11805556,61,35,53,5.9060402684564
'040078079','2018-08-18 02:55:00',737290.12152778,33,60,58,7.8145695364238
'040078079','2018-08-18 03:00:00',737290.125,112,42,1,2.7741935483871
'040081036','2018-08-18 01:45:00',737290.07291667,84,52,13,4.3624161073825
'040081036','2018-08-18 01:50:00',737290.07638889,105,45,0,3
'040081036','2018-08-18 03:20:00',737290.13888889,132,17,1,1.2
'040078060','2018-08-18 02:00:00',737290.08333333,129,24,0,1.5686274509804
'040078060','2018-08-18 03:10:00',737290.13194444,48,36,0,4.2857142857143
'040078060','2018-08-18 03:20:00',737290.13888889,126,17,0,1.1888111888112
'040078077','2018-08-18 03:05:00',737290.12847222,75,26,51,5.0657894736842
'040078077','2018-08-18 03:10:00',737290.13194444,111,38,1,2.6
'040078077','2018-08-18 03:20:00',737290.13888889,94,33,5,2.8787878787879
'040077960','2018-08-18 01:40:00',737290.06944444,122,29,0,1.9205298013245
'040077960','2018-08-18 01:45:00',737290.07291667,96,53,0,3.5570469798658
'040077960','2018-08-18 01:50:00',737290.07638889,123,28,0,1.8543046357616
'040077960','2018-08-18 02:35:00',737290.10763889,128,24,0,1.578947368421
'040077960','2018-08-18 02:40:00',737290.11111111,129,22,0,1.4569536423841
'040077960','2018-08-18 02:45:00',737290.11458333,130,22,1,1.5032679738562
'040078095','2018-08-18 01:50:00',737290.07638889,109,40,5,2.9220779220779
'040078095','2018-08-20 11:30:00',737292.47916667,131,19,2,1.3815789473684
'040078048','2018-08-18 00:15:00',737290.01041667,101,43,0,2.9861111111111
'040078048','2018-08-18 00:20:00',737290.01388889,99,47,0,3.2191780821918
'040078048','2018-08-18 00:25:00',737290.01736111,97,47,5,3.489932885906
'040078071','2018-08-18 00:15:00',737290.01041667,80,54,9,4.4055944055944
'040078071','2018-08-18 00:20:00',737290.01388889,86,58,8,4.3421052631579
'040078071','2018-08-18 00:25:00',737290.01736111,97,38,5,3.0714285714286
'040078079','2018-08-18 00:15:00',737290.01041667,37,77,22,7.2794117647059
'040078079','2018-08-18 00:20:00',737290.01388889,60,56,29,5.8620689655172
'040078079','2018-08-18 00:25:00',737290.01736111,39,69,41,7.3825503355705
'040082100','2018-08-18 00:15:00',737290.01041667,117,32,2,2.2516556291391
'040082100','2018-08-18 00:20:00',737290.01388889,101,48,0,3.2214765100671
'040082100','2018-08-18 00:25:00',737290.01736111,99,43,2,3.125
'040077935','2018-08-18 00:15:00',737290.01041667,90,51,9,4
'040077935','2018-08-18 00:20:00',737290.01388889,90,57,3,4
'040077935','2018-08-18 00:25:00',737290.01736111,103,42,0,2.8965517241379
'040077949','2018-08-18 00:10:00',737290.00694444,110,31,2,2.3076923076923
'040077949','2018-08-18 00:15:00',737290.01041667,117,34,0,2.2516556291391
'040077949','2018-08-18 00:20:00',737290.01388889,99,51,1,3.4437086092715
'040078087','2018-08-18 00:20:00',737290.01388889,42,56,27,6.64
'040078087','2018-08-18 00:25:00',737290.01736111,45,73,32,7
'040078087','2018-08-18 00:30:00',737290.02083333,68,69,13,5.4666666666667
'040079460','2018-08-18 00:20:00',737290.01388889,103,29,4,2.4264705882353
'040079460','2018-08-18 00:25:00',737290.01736111,103,46,3,3.2236842105263
'040079460','2018-08-18 00:30:00',737290.02083333,110,32,0,2.2535211267606
'040078077','2018-08-18 00:20:00',737290.01388889,84,60,7,4.4370860927152
'040078077','2018-08-18 00:25:00',737290.01736111,72,69,12,5.2941176470588
'040078077','2018-08-18 00:30:00',737290.02083333,83,56,9,4.3918918918919
'040078046','2018-08-18 00:20:00',737290.01388889,27,69,47,8.1118881118881
'040078046','2018-08-18 00:25:00',737290.01736111,22,69,54,8.4827586206897
'040078046','2018-08-18 00:30:00',737290.02083333,59,41,49,6.0402684563758
'040077970','2018-08-18 00:20:00',737290.01388889,61,51,8,4.9166666666667
'040077970','2018-08-18 00:25:00',737290.01736111,79,65,4,4.6621621621622
'040077970','2018-08-18 00:30:00',737290.02083333,52,70,25,6.4625850340136
'040078036','2018-08-18 00:20:00',737290.01388889,50,58,13,5.8677685950413
'040078036','2018-08-18 00:25:00',737290.01736111,31,69,44,7.8472222222222
'040078036','2018-08-18 00:30:00',737290.02083333,98,53,0,3.5099337748344
'040078047','2018-08-18 00:20:00',737290.01388889,95,46,0,3.2624113475177
'040078047','2018-08-18 00:25:00',737290.01736111,106,46,0,3.0263157894737
'040078047','2018-08-18 00:30:00',737290.02083333,116,34,0,2.2666666666667
'040078078','2018-08-18 00:20:00',737290.01388889,27,67,43,8.029197080292
'040078078','2018-08-18 00:25:00',737290.01736111,42,67,40,7.1812080536913
'040078078','2018-08-18 00:30:00',737290.02083333,25,80,46,8.3443708609271
'040078059','2018-08-18 00:20:00',737290.01388889,39,63,35,7.1532846715328
'040078059','2018-08-18 00:25:00',737290.01736111,122,29,0,1.9205298013245
'040078059','2018-08-18 00:30:00',737290.02083333,108,33,2,2.4475524475525
'040056207','2018-08-18 00:20:00',737290.01388889,72,60,12,5
'040056207','2018-08-18 00:25:00',737290.01736111,82,67,1,4.5333333333333
'040056207','2018-08-18 00:30:00',737290.02083333,92,58,0,3.8666666666667
'040077974','2018-08-18 01:35:00',737290.06597222,33,84,26,7.6923076923077
'040077974','2018-08-18 01:40:00',737290.06944444,36,97,18,7.6158940397351
'040077974','2018-08-18 01:45:00',737290.07291667,49,70,32,6.7549668874172
'040056209','2018-08-18 02:55:00',737290.12152778,105,37,8,3
'040056209','2018-08-18 03:00:00',737290.125,137,16,0,1.0457516339869
'040056209','2018-08-20 18:50:00',737292.78472222,73,84,0,5.3503184713376
'040077950','2018-08-18 01:35:00',737290.06597222,13,56,64,9.0225563909774
'040078051','2018-08-18 01:15:00',737290.05208333,29,85,36,8.0666666666667
'040078046','2018-08-18 01:05:00',737290.04513889,2,58,83,9.8601398601399
'040078046','2018-08-18 01:10:00',737290.04861111,28,57,66,8.1456953642384
'040078046','2018-08-18 01:15:00',737290.05208333,32,40,78,7.8666666666667
'040078078','2018-08-18 01:05:00',737290.04513889,16,39,69,8.7096774193548
'040078078','2018-08-18 01:10:00',737290.04861111,10,29,108,9.3197278911565
'040078078','2018-08-18 01:15:00',737290.05208333,40,39,70,7.3154362416107
'040078097','2018-08-20 18:50:00',737292.78472222,132,23,1,1.5384615384615
'040078097','2018-08-20 19:35:00',737292.81597222,60,69,24,6.078431372549
'040078097','2018-08-20 19:40:00',737292.81944444,53,68,33,6.5584415584416
'040078051','2018-08-20 19:00:00',737292.79166667,115,45,0,2.8125
'040078051','2018-08-20 19:35:00',737292.81597222,49,80,25,6.8181818181818
'040078051','2018-08-20 19:40:00',737292.81944444,57,68,25,6.2
'040078045','2018-08-18 03:10:00',737290.13194444,111,13,6,1.4615384615385
'040078045','2018-08-20 19:35:00',737292.81597222,155,34,2,1.8848167539267
'040078045','2018-08-20 19:40:00',737292.81944444,20,74,58,8.6842105263158
'040078048','2018-08-20 19:30:00',737292.8125,34,16,0,3.2
'040078048','2018-08-20 19:35:00',737292.81597222,107,45,3,3.0967741935484
'040078048','2018-08-20 19:40:00',737292.81944444,90,54,6,4
'040077950','2018-08-20 19:30:00',737292.8125,90,62,2,4.1558441558442
'040077950','2018-08-20 19:35:00',737292.81597222,76,63,17,5.1282051282051
'040077950','2018-08-20 19:40:00',737292.81944444,30,48,35,7.3451327433628
'040077974','2018-08-20 19:30:00',737292.8125,157,95,11,4.0304182509506
'040077974','2018-08-20 19:35:00',737292.81597222,77,68,12,5.0955414012739
'040077974','2018-08-20 19:40:00',737292.81944444,42,64,5,6.2162162162162
'040077962','2018-08-18 02:35:00',737290.10763889,109,39,0,2.6351351351351
'040077962','2018-08-18 02:45:00',737290.11458333,81,71,3,4.7741935483871
'040077962','2018-08-18 02:50:00',737290.11805556,82,72,2,4.7435897435897
'040078077','2018-08-20 19:30:00',737292.8125,94,59,1,3.8961038961039
'040078077','2018-08-20 19:35:00',737292.81597222,102,44,7,3.3333333333333
'040078077','2018-08-20 19:40:00',737292.81944444,114,39,1,2.5974025974026
'040077962','2018-08-18 02:55:00',737290.12152778,93,45,9,3.6734693877551
'040077962','2018-08-18 03:00:00',737290.125,126,23,4,1.7647058823529
'040077962','2018-08-18 03:05:00',737290.12847222,135,19,0,1.2337662337662
'040056330','2018-08-18 01:50:00',737290.07638889,107,42,0,2.8187919463087
'040056330','2018-08-20 19:05:00',737292.79513889,98,42,1,3.0496453900709
'040056330','2018-08-20 19:40:00',737292.81944444,131,18,4,1.437908496732
'040077962','2018-08-18 03:10:00',737290.13194444,117,26,5,2.0945945945946
'040077962','2018-08-20 18:50:00',737292.78472222,114,40,0,2.5974025974026
'040077962','2018-08-20 19:35:00',737292.81597222,116,40,2,2.6582278481013
'040078047','2018-08-18 02:00:00',737290.08333333,132,19,5,1.5384615384615
'040078047','2018-08-20 19:30:00',737292.8125,104,49,1,3.2467532467532
'040078047','2018-08-20 19:40:00',737292.81944444,164,38,11,2.3004694835681
'040078040','2018-08-20 19:30:00',737292.8125,106,49,0,3.1612903225806
'040078040','2018-08-20 19:35:00',737292.81597222,101,48,7,3.525641025641
'040078040','2018-08-20 19:40:00',737292.81944444,87,65,1,4.3137254901961
'040078085','2018-08-18 01:40:00',737290.06944444,37,81,21,7.3381294964029
'040078085','2018-08-18 01:45:00',737290.07291667,56,77,18,6.2913907284768
'040078085','2018-08-18 01:50:00',737290.07638889,108,42,0,2.8
'040078085','2018-08-18 02:20:00',737290.09722222,134,19,0,1.2418300653595
'040078085','2018-08-18 02:30:00',737290.10416667,134,18,0,1.1842105263158
'040078085','2018-08-18 02:40:00',737290.11111111,119,33,0,2.171052631579
'040078085','2018-08-18 02:45:00',737290.11458333,117,32,0,2.1476510067114
'040078085','2018-08-18 02:50:00',737290.11805556,129,19,6,1.6233766233766
'040078085','2018-08-18 02:55:00',737290.12152778,58,40,54,6.1842105263158
'040077974','2018-08-18 01:30:00',737290.0625,41,91,18,7.2666666666667
'040078095','2018-08-18 01:20:00',737290.05555556,76,53,2,4.1984732824427
'040078095','2018-08-18 01:25:00',737290.05902778,91,59,0,3.9333333333333
'040078095','2018-08-18 01:30:00',737290.0625,86,58,0,4.0277777777778
'040077970','2018-08-18 01:20:00',737290.05555556,33,75,33,7.6595744680851
'040077970','2018-08-18 01:25:00',737290.05902778,41,70,38,7.248322147651
'040077970','2018-08-18 01:30:00',737290.0625,83,58,10,4.5033112582782
'040077949','2018-08-20 19:40:00',737292.81944444,95,49,3,3.5374149659864
'040077949','2018-08-20 19:45:00',737292.82291667,68,80,7,5.6129032258065
'040077949','2018-08-20 19:50:00',737292.82638889,74,77,1,5.1315789473684
'040079460','2018-08-20 19:40:00',737292.81944444,91,56,0,3.8095238095238
'040079460','2018-08-20 19:45:00',737292.82291667,109,44,0,2.8758169934641
'040079460','2018-08-20 19:50:00',737292.82638889,75,73,3,5.0331125827815
'040077950','2018-08-20 19:45:00',737292.82291667,18,89,39,8.7671232876712
'040077950','2018-08-20 19:50:00',737292.82638889,40,81,31,7.3684210526316
'040077950','2018-08-20 19:55:00',737292.82986111,27,78,47,8.2236842105263
'040077960','2018-08-20 19:45:00',737292.82291667,100,55,0,3.5483870967742
'040077960','2018-08-20 19:50:00',737292.82638889,107,49,1,3.1847133757962
'040077960','2018-08-20 19:55:00',737292.82986111,79,73,0,4.8026315789474
'040078040','2018-08-20 19:45:00',737292.82291667,92,49,12,3.9869281045752
'040078040','2018-08-20 19:50:00',737292.82638889,68,48,36,5.5263157894737
'040078040','2018-08-20 19:55:00',737292.82986111,86,54,12,4.3421052631579
'040078045','2018-08-20 19:45:00',737292.82291667,26,57,66,8.255033557047
'040078045','2018-08-20 19:50:00',737292.82638889,25,49,78,8.3552631578947
'040078045','2018-08-20 19:55:00',737292.82986111,17,79,57,8.8888888888889
'040078048','2018-08-20 19:45:00',737292.82291667,96,51,4,3.6423841059603
'040078048','2018-08-20 19:50:00',737292.82638889,102,49,3,3.3766233766234
'040078048','2018-08-20 19:55:00',737292.82986111,95,52,5,3.75
'040077945','2018-08-20 19:45:00',737292.82291667,39,83,25,7.3469387755102
'040077945','2018-08-20 19:50:00',737292.82638889,46,83,23,6.9736842105263
'040077945','2018-08-20 19:55:00',737292.82986111,36,73,44,7.6470588235294
'040056330','2018-08-20 19:45:00',737292.82291667,110,36,0,2.4657534246575
'040056330','2018-08-20 19:50:00',737292.82638889,118,37,0,2.3870967741935
'040056330','2018-08-20 19:55:00',737292.82986111,107,44,2,3.0065359477124
'040078084','2018-08-20 19:45:00',737292.82291667,18,59,72,8.7919463087248
'040078084','2018-08-20 19:50:00',737292.82638889,2,37,114,9.8692810457516
'040078084','2018-08-20 19:55:00',737292.82986111,16,66,70,8.9473684210526
'040077935','2018-08-20 19:45:00',737292.82291667,59,79,12,6.0666666666667
'040077935','2018-08-20 19:50:00',737292.82638889,96,54,2,3.6842105263158
'040077935','2018-08-20 19:55:00',737292.82986111,86,60,7,4.3790849673203
'040078097','2018-08-20 19:45:00',737292.82291667,58,74,20,6.1842105263158
'040078097','2018-08-20 19:50:00',737292.82638889,61,92,2,6.0645161290323
'040078097','2018-08-20 19:55:00',737292.82986111,66,78,12,5.7692307692308
'040078051','2018-08-20 19:45:00',737292.82291667,50,46,55,6.6887417218543
'040078051','2018-08-20 19:50:00',737292.82638889,44,83,27,7.1428571428571
'040078051','2018-08-20 19:55:00',737292.82986111,54,79,21,6.4935064935065
'040078077','2018-08-20 19:45:00',737292.82291667,109,43,0,2.828947368421
'040078077','2018-08-20 19:50:00',737292.82638889,99,53,0,3.4868421052632
'040078077','2018-08-20 19:55:00',737292.82986111,82,65,7,4.6753246753247
'040056207','2018-08-20 19:45:00',737292.82291667,84,63,7,4.5454545454546
'040056207','2018-08-20 19:50:00',737292.82638889,88,51,13,4.2105263157895
'040056207','2018-08-20 19:55:00',737292.82986111,123,35,4,2.4074074074074
'040077974','2018-08-20 19:45:00',737292.82291667,51,82,12,6.4827586206897
'040077974','2018-08-20 19:50:00',737292.82638889,53,80,19,6.5131578947368
'040077974','2018-08-20 19:55:00',737292.82986111,55,81,17,6.4052287581699
'040078097','2018-08-18 02:40:00',737290.11111111,228,22,5,1.0588235294118
'040078097','2018-08-18 02:55:00',737290.12152778,129,23,0,1.5131578947368
'040078097','2018-08-18 03:00:00',737290.125,121,26,6,2.0915032679739
'040078097','2018-08-18 03:10:00',737290.13194444,111,19,4,1.7164179104478
'040079460','2018-08-20 19:55:00',737292.82986111,82,54,3,4.1007194244604
'040079460','2018-08-20 20:00:00',737292.83333333,81,75,0,4.8076923076923
